<<<<<<< HEAD
,Searched,City,State,Lat,Lng,Restaurant,Category,Category 2,Category 3,Transactions
440,Utica city,Utica,NY,43.08266,-75.204574,Marr-Logg House,['Restaurants'],['delivery'],166
441,Utica city,Utica,NY,43.10708,-75.22285,Kookie’s Q & Creamery,['Barbeque'],"['delivery', 'pickup']",166
442,Utica city,Utica,NY,43.10935,-75.26793,Rosato’s Pizzeria & Bakery,"['Pizza', 'Bakeries', 'Italian']",[],166
443,Parker County,Perrin,TX,33.0332645,-98.0691834,Slick Willie’s,"['Food Trucks', 'Cajun/Creole', 'American (Traditional)']",[],54
444,Parker County,Weatherford,TX,32.745468,-97.797923,HTeaO  - Weatherford,['Tea Rooms'],[],54
445,Parker County,Weatherford,TX,32.749929,-97.797933,Baskin-Robbins,['Ice Cream & Frozen Yogurt'],[],54
446,Parker County,Weatherford,TX,32.7435655,-97.79791967,Tropical Smoothie Cafe,"['Juice Bars & Smoothies', 'Sandwiches']",[],54
447,Hanford city,Hanford,CA,36.3283157348633,-119.65007019043,Tacos El Grullo,['Mexican'],['delivery'],155
448,Hanford city,Hanford,CA,36.33921,-119.63737,Frosty King,"['Burgers', 'Ice Cream & Frozen Yogurt']",['delivery'],155
449,Hanford city,Hanford,CA,36.319819,-119.671573,Denny's,"['American (Traditional)', 'Breakfast & Brunch', 'Diners']","['delivery', 'pickup']",155
450,Hanford city,Hanford,CA,36.32763,-119.66263,Chubby's,"['Diners', 'Breakfast & Brunch', 'American (Traditional)']","['delivery', 'pickup']",155
451,Hanford city,Hanford,CA,36.329387,-119.655497,Mariscos Colima,"['Mexican', 'Seafood']",['delivery'],155
452,Hanford city,Hanford,CA,36.32327,-119.67235,Chili's,"['American (Traditional)', 'Bars', 'Tex-Mex']",[],155
453,Hanford city,Hanford,CA,36.328425,-119.655507,Sizzler - Hanford,"['Seafood', 'Steakhouses']","['delivery', 'pickup']",155
454,Hanford city,Hanford,CA,36.31376,-119.67225,Popeyes Louisiana Kitchen,"['Chicken Wings', 'Fast Food']",['delivery'],155
455,Hanford city,Hanford,CA,36.34368,-119.63791,Boston House of Pizza,['Pizza'],"['delivery', 'pickup']",155
456,Hanford city,Hanford,CA,36.3220055,-119.67343633,Farmer Boys,"['Breakfast & Brunch', 'Burgers']",[],155
457,Hanford city,Hanford,CA,36.3065039894951,-119.637137241662,Tacos González,"['Mexican', 'Food Trucks']",[],155
458,Hanford city,Hanford,CA,36.32503,-119.669732,Que Pasa Mexican Cafe,['Mexican'],"['delivery', 'pickup']",155
459,Hanford city,Hanford,CA,36.3338,-119.65586,Java Heaven,"['Coffee & Tea', 'Ice Cream & Frozen Yogurt']",['delivery'],155
460,Hanford city,Hanford,CA,36.32753,-119.65613,Port of Subs,"['Sandwiches', 'Delis']",['delivery'],155
461,Hanford city,Hanford,CA,36.325665,-119.673456,Dickey's Barbecue Pit,"['Barbeque', 'American (Traditional)', 'Chicken Wings']","['delivery', 'pickup']",155
462,Hanford city,Hanford,CA,36.3273802399635,-119.640869870782,China Alley,"['Landmarks & Historical Buildings', 'Museums']",[],155
463,Hanford city,Hanford,CA,36.3276899,-119.65456,Papa Murphy's,['Pizza'],[],155
464,Hanford city,Hanford,CA,36.322255,-119.656916,La Playita Restaurant,['Mexican'],['delivery'],155
465,Hanford city,Hanford,CA,36.343566,-119.637388,Java Heaven,"['Coffee & Tea', 'Juice Bars & Smoothies']",['delivery'],155
466,Hanford city,Hanford,CA,36.327726,-119.668964,Applebee's Grill + Bar,"['American (Traditional)', 'Sports Bars', 'Burgers']","['delivery', 'pickup']",155
467,Hanford city,Hanford,CA,36.3242796,-119.6551951,Tapatia Bakery & Food,['Bakeries'],['delivery'],155
468,Hanford city,Hanford,CA,36.3252658778645,-119.669305309653,Frutas Express,"['Desserts', 'Juice Bars & Smoothies']",[],155
469,Hanford city,Hanford,CA,36.32592,-119.64749,Sequoia Club,"['Dive Bars', 'Karaoke']",[],155
470,Hanford city,Hanford,CA,36.35184,-119.657712,Hidden Valley Park,['Parks'],[],155
471,Hanford city,Hanford,CA,36.3278436,-119.6723359,Buffalo Wild Wings,"['Sports Bars', 'Chicken Wings', 'American (Traditional)']",['delivery'],155
472,Hanford city,Hanford,CA,36.3255147486191,-119.672623973444,Dunkin',"['Donuts', 'Coffee & Tea']",['delivery'],155
473,Hanford city,Hanford,CA,36.3249,-119.65535,IHOP,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']","['delivery', 'pickup']",155
474,Hanford city,Hanford,CA,36.325128,-119.673473,Round Table Pizza,"['Pizza', 'Buffets']","['delivery', 'pickup']",155
475,Hanford city,Hanford,CA,36.3239673955967,-119.673729948699,Wingstop,['Chicken Wings'],[],155
476,Hanford city,Hanford,CA,36.33035,-119.65506,Baskin-Robbins,"['Ice Cream & Frozen Yogurt', 'Desserts', 'Custom Cakes']",['delivery'],155
477,Hanford city,Hanford,CA,36.328487308021,-119.672496375,Panda Express,"['Chinese', 'Fast Food']","['delivery', 'pickup']",155
478,Hanford city,Hanford,CA,36.3273893,-119.6733202,Jimmy John's,"['Sandwiches', 'Fast Food', 'Delis']",[],155
479,Hanford city,Hanford,CA,36.3299551,-119.644842,Children's Storybook Garden & Museum,"[""Children's Museums"", 'Kids Activities', 'Botanical Gardens']",[],155
480,Hanford city,Hanford,CA,36.328221,-119.654238,Starbucks,['Coffee & Tea'],['delivery'],155
481,Hanford city,Hanford,CA,36.3284289,-119.655905,Mountain Mike's Pizza,['Pizza'],[],155
482,Hanford city,Hanford,CA,36.3249347117285,-119.673373819693,Cold Stone Creamery,"['Ice Cream & Frozen Yogurt', 'Custom Cakes', 'Cupcakes']","['delivery', 'pickup']",155
483,Hanford city,Hanford,CA,36.32787,-119.64035,Taoist Temple Museum and Gift Shop,['Museums'],[],155
484,Hanford city,Hanford,CA,36.32551317,-119.6703675,The Cupcake Route,['Cupcakes'],[],155
485,Hanford city,Hanford,CA,36.327777,-119.633109,The Lacey,['Bars'],[],155
486,Hanford city,Hanford,CA,36.3274768272177,-119.673299588955,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",['delivery'],155
487,Hanford city,Hanford,CA,36.327709197998,-119.639831542969,Hanford United Market,"['Grocery', 'Mexican']","['delivery', 'pickup']",155
488,Hanford city,Hanford,CA,36.32929,-119.64519,City of Hanford,['Local Flavor'],[],155
489,Hanford city,Hanford,CA,36.3277868234857,-119.654496083976,7-Eleven,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']",[],155
490,Hanford city,Hanford,CA,36.3215556781743,-119.673602879047,Sonic Drive-In,"['Fast Food', 'Burgers', 'Ice Cream & Frozen Yogurt']",[],155
491,Hanford city,Hanford,CA,36.3246516257151,-119.673304372055,Subway,['Sandwiches'],[],155
492,Hanford city,Hanford,CA,36.348125,-119.625067,Freedom Park,['Dog Parks'],[],155
493,Hanford city,Hanford,CA,36.325754,-119.673281,Starbucks,['Coffee & Tea'],['delivery'],155
494,Hanford city,Hanford,CA,36.3226457524836,-119.673350940447,El Pollo Loco,"['Mexican', 'Fast Food']",['delivery'],155
495,Hanford city,Hanford,CA,36.3423347473145,-119.636558532715,T&A Mobil Mini Mart,"['Gas Stations', 'Delis']",['delivery'],155
496,Hanford city,Hanford,CA,36.30895,-119.63726,Tapatia Bakery,['Bakeries'],[],155
497,Sugar Land city,Sugar Land,TX,29.5930625082715,-95.6230254493904,Breakers Korean BBQ - Sugarland,"['Korean', 'Barbeque']","['pickup', 'delivery']",365
498,Sugar Land city,Sugar Land,TX,29.594489,-95.651434,Fanoosh - Burgers & Bites,"['Burgers', 'Halal', 'Fast Food']","['pickup', 'delivery']",365
499,Sugar Land city,Sugar Land,TX,29.5941708028476,-95.6229603243202,The Sweet Boutique Bakery,['Bakeries'],"['pickup', 'delivery']",365
500,Sugar Land city,Sugar Land,TX,29.6217093,-95.5997485,Cinnamon's Bakery,"['Bakeries', 'Breakfast & Brunch']",['delivery'],365
501,Sugar Land city,Sugar Land,TX,29.586334,-95.645952,Teapioca Lounge,"['Bubble Tea', 'Juice Bars & Smoothies', 'Coffee & Tea']",[],365
502,Sugar Land city,Sugar Land,TX,29.5908098292791,-95.6018364823691,Teapresso Bar,"['Coffee & Tea', 'Bubble Tea']","['pickup', 'delivery']",365
503,Sugar Land city,Sugar Land,TX,29.62208,-95.59791,Lasbela Restaurant & Catering,['Pakistani'],"['pickup', 'delivery']",365
504,Sugar Land city,Sugar Land,TX,29.600148,-95.62337,Whole Foods Market,"['Grocery', 'Health Markets', 'Coffee & Tea']",[],365
505,Sugar Land city,Sugar Land,TX,29.6711649,-95.6424268,Big 6 Bar B Que,"['Barbeque', 'Caterers', 'Food Trucks']","['pickup', 'delivery']",365
506,Sugar Land city,Sugar Land,TX,29.58508504,-95.64652571,CoCo Crêpes Waffles & Coffee - Sugarland,"['Creperies', 'Coffee & Tea', 'Waffles']","['pickup', 'delivery']",365
507,Sugar Land city,Sugar Land,TX,29.60901,-95.647781,Decadent Coffee and Dessert Bar,"['Desserts', 'Coffee & Tea', 'Gelato']","['pickup', 'delivery']",365
508,Sugar Land city,Sugar Land,TX,29.579947,-95.584409,Ding Tea Sugar Land,"['Bubble Tea', 'Coffee & Tea', 'Juice Bars & Smoothies']",['delivery'],365
509,Sugar Land city,Sugar Land,TX,29.586323,-95.646,Gyro Hut,"['Middle Eastern', 'Halal', 'Mediterranean']","['pickup', 'delivery']",365
510,Sugar Land city,Sugar Land,TX,29.599196,-95.620337,Lupe Tortilla,"['Tex-Mex', 'Mexican']",[],365
511,Sugar Land city,Sugar Land,TX,29.6056312,-95.6141047,Eggcellence Cafe & Bakery,"['Breakfast & Brunch', 'American (Traditional)', 'Juice Bars & Smoothies']","['pickup', 'delivery']",365
512,Sugar Land city,Sugar Land,TX,29.5954,-95.65069,Stacked Ice Cream,"['Ice Cream & Frozen Yogurt', 'Macarons', 'Donuts']","['pickup', 'delivery']",365
513,Sugar Land city,Sugar Land,TX,29.5877793058801,-95.5922180558193,Oyster Creek Park,['Parks'],[],365
514,Sugar Land city,Sugar Land,TX,29.6103347403589,-95.6438670770851,Russo's New York Pizzeria,"['Pizza', 'Italian']","['pickup', 'delivery']",365
515,Sugar Land city,Sugar Land,TX,29.5943146424214,-95.6230875849724,Zoes Kitchen,"['Mediterranean', 'Greek', 'Sandwiches']",[],365
516,Sugar Land city,Sugar Land,TX,29.5814053,-95.5866951,Bellyfull Cafe,['Chinese'],['delivery'],365
517,Sugar Land city,Sugar Land,TX,29.58144,-95.58635,Mori Ichi,"['Japanese', 'Sushi Bars']",['delivery'],365
518,Sugar Land city,Sugar Land,TX,29.581261,-95.586335,Dumar's Mediterranean Grill,"['Mediterranean', 'Syrian', 'Greek']",['delivery'],365
519,Sugar Land city,Sugar Land,TX,29.58715,-95.64765,Pho @ Telfair,['Vietnamese'],['delivery'],365
520,Sugar Land city,Sugar Land,TX,29.6038317644667,-95.6111121235828,Pizza 101,['Pizza'],"['pickup', 'delivery']",365
521,Sugar Land city,Sugar Land,TX,29.6349089984613,-95.620055438237,Panda Garden ,['Chinese'],"['pickup', 'delivery']",365
522,Sugar Land city,Sugar Land,TX,29.5864225,-95.6449248,Another Broken Egg Cafe,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)']",['delivery'],365
523,Sugar Land city,Sugar Land,TX,29.62401,-95.60355,La Fonda,['Mexican'],['delivery'],365
524,Sugar Land city,Sugar Land,TX,29.625512,-95.603534,First Watch,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)']",[],365
525,Sugar Land city,Sugar Land,TX,29.5935176896433,-95.6072690451834,Lupitas  Mexican Restaurant,['Mexican'],['pickup'],365
526,Sugar Land city,Sugar Land,TX,29.602934,-95.62017,Bonchon Sugar Land,"['Korean', 'Chicken Shop', 'Asian Fusion']","['pickup', 'delivery']",365
527,Sugar Land city,Sugar Land,TX,29.6219617,-95.6000094,Berryhill Sugar Land,"['Mexican', 'Bars']",[],365
528,Sugar Land city,Sugar Land,TX,29.584297780223356,-95.64727884516442,JINYA Ramen Bar,['Ramen'],"['pickup', 'delivery']",365
529,Sugar Land city,Sugar Land,TX,29.591805,-95.628651,Floyds Seafood - Sugar Land,"['Seafood', 'Cajun/Creole']","['pickup', 'delivery']",365
530,Sugar Land city,Sugar Land,TX,29.6010714220427,-95.6285608162552,Minuti Coffee,['Coffee & Tea'],['delivery'],365
531,Sugar Land city,Sugar Land,TX,29.586496,-95.644869,Mon Chéri Macarons,"['Macarons', 'Bakeries']",[],365
532,Sugar Land city,Sugar Land,TX,29.60134,-95.60824,Cafe Goo Goo Yen,['Chinese'],['delivery'],365
533,Sugar Land city,Sugar Land,TX,29.602586,-95.620227,Zero Degrees,"['Bubble Tea', 'Coffee & Tea']","['pickup', 'delivery']",365
534,Sugar Land city,Sugar Land,TX,29.5946115,-95.6205254,Smashburger,['Burgers'],"['pickup', 'delivery']",365
535,Sugar Land city,Sugar Land,TX,29.609597,-95.646885,Simply Pho & Bo Ne,['Vietnamese'],['delivery'],365
536,Sugar Land city,Sugar Land,TX,29.609415,-95.648104,Toast,"['American (Traditional)', 'Breakfast & Brunch']","['pickup', 'delivery']",365
537,Sugar Land city,Sugar Land,TX,29.5997100751868,-95.626613389226,Becks Prime,"['Fast Food', 'Hot Dogs', 'Burgers']",['delivery'],365
538,Sugar Land city,Sugar Land,TX,29.584102,-95.646631,Kung Fu Tea,"['Bubble Tea', 'Coffee & Tea', 'Juice Bars & Smoothies']",[],365
539,Sugar Land city,Sugar Land,TX,29.58851033,-95.60017867,Sit Lo,['Vietnamese'],['delivery'],365
540,Sugar Land city,Sugarland,TX,29.598181,-95.620079,BJ's Restaurant & Brewhouse,"['Pizza', 'Breweries', 'American (New)']",['delivery'],365
541,Sugar Land city,Sugar Land,TX,29.5895354823692,-95.5984992684314,The Teahouse Tapioca & Tea,"['Coffee & Tea', 'Bubble Tea', 'Juice Bars & Smoothies']",['delivery'],365
542,Sugar Land city,Sugar Land,TX,29.6070132556846,-95.6425703020814,Big Ben Tavern,"['American (New)', 'Burgers', 'Chicken Wings']","['pickup', 'delivery']",365
543,Sugar Land city,Sugar Land,TX,29.6100692140915,-95.6485357475749,Chuy's,"['Tex-Mex', 'Bars', 'Mexican']",['delivery'],365
544,Sugar Land city,Sugar Land,TX,29.59708,-95.62122,State Fare Kitchen & Bar,"['Southern', 'Breakfast & Brunch', 'Cocktail Bars']","['pickup', 'delivery']",365
545,Sugar Land city,Sugar Land,TX,29.609367,-95.647863,The Creamery Teahouse,"['Bubble Tea', 'Coffee & Tea', 'Juice Bars & Smoothies']","['pickup', 'delivery']",365
546,Sugar Land city,Sugar Land,TX,29.5989558098453,-95.6270921230316,Chang's,['Chinese'],"['pickup', 'delivery']",365
547,Knoxville city,Knoxville,TN,35.9257848,-83.9926484,Lakeshore Park,['Parks'],[],200
548,Knoxville city,Knoxville,TN,35.9258399,-84.0368721,The Cheesecake Factory,"['Desserts', 'American (Traditional)']","['restaurant_reservation', 'delivery']",200
549,Knoxville city,Knoxville,TN,35.933399476672,-84.0181723237038,P.F. Chang's,"['Chinese', 'Asian Fusion', 'Gluten-Free']","['delivery', 'pickup']",200
550,Knoxville city,Knoxville,TN,35.9492264,-83.9746933,Osaka Hibachi & Sushi,"['Korean', 'Chinese', 'Japanese']","['delivery', 'pickup']",200
551,Knoxville city,Knoxville,TN,35.9364645,-83.990788,Nekter Juice Bar,"['Juice Bars & Smoothies', 'Ice Cream & Frozen Yogurt', 'Acai Bowls']","['delivery', 'pickup']",200
552,Knoxville city,Knoxville,TN,35.9407796,-83.9805705,WokChow Fire Seared Asian,"['Asian Fusion', 'Fast Food', 'Sushi Bars']",['delivery'],200
553,Knoxville city,Knoxville,TN,35.930980682373,-84.02685546875,Twisted Mike's Tap Room,"['Sports Bars', 'Burgers', 'Pizza']",['delivery'],200
554,Knoxville city,Knoxville,TN,35.9309425354004,-84.0249938964844,Plum Tree Chinese Restaurant,['Chinese'],['delivery'],200
555,Knoxville city,Knoxville,TN,35.9348699,-84.0037399,Barberitos,['Tex-Mex'],"['delivery', 'pickup']",200
556,Knoxville city,Knoxville,TN,35.9358333,-84.003335,Five Guys,"['Burgers', 'Fast Food']",['delivery'],200
557,Knoxville city,Knoxville,TN,35.9790878,-84.0141678,La Fiesta Mexican Restaurant & Grill,['Mexican'],['delivery'],200
558,Knoxville city,Knoxville,TN,35.9382594446538,-83.9889594787226,The Shrimp Dock - Bearden,"['Seafood Markets', 'Seafood', 'Sandwiches']",['delivery'],200
559,Knoxville city,Knoxville,TN,35.92883,-84.0317,Cappuccino's,['Italian'],['delivery'],200
560,Knoxville city,Knoxville,TN,35.9324417114258,-84.0028457641602,Taziki's Mediterranean Cafe - Knoxville,['Mediterranean'],['delivery'],200
561,Knoxville city,Knoxville,TN,35.957488,-84.003188,Jacob's Restaurant & Grill,"['Burgers', 'American (Traditional)', 'Delis']",['delivery'],200
562,Knoxville city,Knoxville,TN,35.9321807,-84.0227551,Petro's Chili & Chips-West Hills,"['Tex-Mex', 'Hot Dogs', 'American (New)']",['delivery'],200
563,Knoxville city,Knoxville,TN,35.9464367714724,-83.9804182245369,Red Onion Pizza,['Pizza'],"['delivery', 'pickup']",200
564,Knoxville city,Knoxville,TN,35.929342,-84.029458,Stir Fry Cafe,"['Thai', 'Asian Fusion', 'Sushi Bars']",['delivery'],200
565,Knoxville city,Knoxville,TN,35.9723999,-83.987052,Panda Chinese Restaurant,['Chinese'],['delivery'],200
566,Knoxville city,Knoxville,TN,35.93305,-84.00392,Krispy Kreme,"['Donuts', 'Coffee & Tea']","['delivery', 'pickup']",200
567,Knoxville city,Knoxville,TN,35.9298095703125,-84.027717590332,Olive Garden Italian Restaurant,"['Italian', 'Salad', 'Soup']",[],200
568,Knoxville city,Knoxville,TN,35.93318,-84.0088899,Wasabi Japanese Steakhouse,"['Sushi Bars', 'Steakhouses']",['delivery'],200
569,Knoxville city,Knoxville,TN,35.925912,-84.033016,McAlister's Deli,"['Delis', 'Sandwiches', 'Salad']","['delivery', 'pickup']",200
570,Knoxville city,Knoxville,TN,35.94456,-83.98275,El Charro,['Mexican'],"['delivery', 'pickup']",200
571,Knoxville city,Knoxville,TN,35.937548,-84.0083886,Waffle House,"['Breakfast & Brunch', 'American (Traditional)', 'Waffles']",['delivery'],200
572,Knoxville city,Knoxville,TN,35.927758,-84.035043,Texas Roadhouse,"['Steakhouses', 'Barbeque', 'American (Traditional)']",[],200
573,Knoxville city,Knoxville,TN,35.9416149755837,-84.0405663418106,Dave's Dog House,"['Street Vendors', 'Hot Dogs']",['delivery'],200
574,Knoxville city,Knoxville,TN,35.94084,-83.98708,Union Place Bar and Grill,"['Sports Bars', 'American (Traditional)']",[],200
575,Knoxville city,Knoxville,TN,35.9395952,-83.9884939,Holly's Eventful Dining,['Diners'],[],200
576,Knoxville city,Knoxville,TN,35.96448,-83.91983,Penne for Your Thoughts,"['Food Trucks', 'American (New)', 'Italian']",[],200
577,Knoxville city,Knoxville,TN,35.9399112,-83.9859368,Chick-fil-A,['Fast Food'],['delivery'],200
578,Knoxville city,Knoxville,TN,35.93142,-84.012296,Bearden Hill Fieldhouse,['Sports Bars'],['delivery'],200
579,Knoxville city,Knoxville,TN,35.9317398071289,-84.0207977294922,Cook Out,"['Burgers', 'Fast Food', 'American (Traditional)']",['delivery'],200
580,Knoxville city,Knoxville,TN,35.940453,-83.985611,Starbucks,['Coffee & Tea'],['delivery'],200
581,Knoxville city,Knoxville,TN,35.9419031303525,-83.9820705356241,emmy's Frozen Yogurt,['Ice Cream & Frozen Yogurt'],[],200
582,Knoxville city,Knoxville,TN,35.92981,-84.03127,Chili's,"['American (Traditional)', 'Bars', 'Tex-Mex']",['delivery'],200
583,Knoxville city,Knoxville,TN,35.9300889,-84.0318264,Jet's Pizza,['Pizza'],"['delivery', 'pickup']",200
584,Knoxville city,Knoxville,TN,35.9306304038279,-84.0313151478767,QDOBA Mexican Eats,"['Mexican', 'Fast Food']",[],200
585,Knoxville city,Knoxville,TN,35.93193,-84.02055,Denton's,"['Burgers', 'Juice Bars & Smoothies', 'Hot Dogs']",['delivery'],200
586,Knoxville city,Knoxville,TN,35.9403944827925,-83.9868307113647,Back Door Tavern,"['Dive Bars', 'Sports Bars']",['delivery'],200
587,Knoxville city,Knoxville,TN,35.941629,-83.9858,Panera Bread,"['Sandwiches', 'Salad', 'Soup']",['delivery'],200
588,Knoxville city,Knoxville,TN,35.9405860900879,-83.9838104248047,S & S Cafeteria,"['Southern', 'Comfort Food', 'American (New)']","['delivery', 'pickup']",200
589,Knoxville city,Knoxville,TN,35.9313087,-84.0085602,OYE - Yelp Knoxville Gets Physical,['Yelp Events'],[],200
590,Knoxville city,Knoxville,TN,35.9257290379916,-84.0410695761963,LongHorn Steakhouse,"['Steakhouses', 'American (Traditional)', 'Barbeque']",[],200
591,Knoxville city,Knoxville,TN,35.972906432605,-83.9860439056936,Fu House,['Chinese'],['delivery'],200
592,Knoxville city,Knoxville,TN,35.9420063302365,-84.041165,Bearden Nutrition,['Coffee & Tea'],[],200
593,Knoxville city,Knoxville,TN,35.92867367,-84.03776317,Walk-On's Sports Bistreaux,"['American (Traditional)', 'Sports Bars', 'Cajun/Creole']",[],200
594,Knoxville city,Knoxville,TN,35.9311099,-84.0279,Honey Baked Ham Company,"['Meat Shops', 'Sandwiches', 'Delis']",['delivery'],200
595,Knoxville city,Knoxville,TN,35.9316102632901,-84.0254615680691,Taqueria La Herradura,['Mexican'],[],200
596,Knoxville city,Knoxville,TN,35.95876,-83.90507,SouthSide Garage,"['Food Trucks', 'Bars']",[],200
